name,url,telephone,type1,type2,geo_longitude,geo_latitude,addressLocality,addressRegion,addressCountry,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7
Kilmore Quay Marina,http://kilmorequaymarina.com/,3530539129955,LodgingBusiness,LocalBusiness,-6.58943885033182,52.1721827597906,Kilmore Quay,Wexford,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Leixlip Manor and Gardens,http://www.leixlipmanorhotel.ie,353016514900,Hotel,LocalBusiness,-6.48858531617736,53.3655232578189,Leixlip,Kildare,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Murphy's Hotel,http://murphys-hotel.ie,353040238109,Hotel,LocalBusiness,-6.46408255673725,52.7995999313167,Tinahely,Wicklow,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Killarney Flesk Caravan Park,http://www.killarneyfleskcamping.com,3530646631704,Campground,LocalBusiness,-9.500344,52.043889,Killarney,Kerry,Republic of Ireland,Accommodation,Camping,Follow the Shamrock,Standard,None,None,None,None
Claremont,,353091523014,BedAndBreakfast,LocalBusiness,-9.108588,53.263405,Galway City,Galway,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Hydro Hotel,http://www.hydrohotel.ie,3530657074005,Hotel,LocalBusiness,-9.2904220416641,53.0266571168886,Lisdoonvarna,Clare,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Railway Hostel,http://www.therailway.ie/,3530719144530,Hostel,LocalBusiness,-8.48097903684004,54.2726629341848,Sligo Town,Sligo,Republic of Ireland,Accommodation,Hostel,Welcome Standard,None,None,None,None,None
Merriman Hotel,http://www.merrimanhotel.com,353091638222,Hotel,LocalBusiness,-8.939892,53.13931,Kinvara,Galway,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Castlerosse Park Resort,http://www.castlerosse.ie/self-catering-holiday-killarney.html,3530646631144,LodgingBusiness,LocalBusiness,-9.539975,52.06596,Killarney,Kerry,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Whitethorn Lodge,https://www.whitethornlodge.ie/,35361375257,BedAndBreakfast,LocalBusiness,-8.435652,52.818093,Killaloe,Clare,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Collon House,http://www.collonhouse.com,3530872355645,BedAndBreakfast,LocalBusiness,-6.48644291534424,53.7781627483961,Collon,Louth,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,B&Bs,Historic House,None,None
The Cottage at the Crossroads,,3530877696883,LodgingBusiness,LocalBusiness,-9.8076321563518,53.764584682483,Louisburgh,Mayo,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Dunkerron Holiday Homes,http://www.rentacottage.ie/self-catering/index.php?ziua=&luna=&an=&ziual=&lunal=&anl=&regiunea=...&town=Kenmare&price2=&tara=Ireland&search_property=1&user=search1,353061411109,LodgingBusiness,LocalBusiness,-9.622331,51.877584,Kenmare,Kerry,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Fossa Holiday Hostel,https://www.fossacampingkillarney.com/hostel/,3530646631497,Hostel,LocalBusiness,-9.587802,52.070847,Killarney,Kerry,Republic of Ireland,Accommodation,Hostel,Follow the Shamrock,Standard,None,None,None,None
Hunters Hotel,http://www.hunters.ie,353040440106,Hotel,LocalBusiness,-6.08413925396735,53.0063833395929,Rathnew,Wicklow,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Celtic B&B,https://www.facebook.com/TheCelticBedandBreakfast/,35361374899,BedAndBreakfast,LocalBusiness,-8.43628396441807,52.814904,Ballina,Tipperary,Republic of Ireland,Accommodation,B&B,Welcome Standard,Ireland's Hidden Hearthlands,None,None,None,None
Killinagh House,http://www.killinaghhouse.com/,3530866663226,BedAndBreakfast,LocalBusiness,-7.91132,54.287327,Blacklion,Cavan,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
The Green,https://www.thegreenhotel.ie/,353016073600,Hotel,LocalBusiness,-6.263444,53.337395,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Ripley Court Hotel,http://www.ripleycourt.com,353018365892,Hotel,LocalBusiness,-6.251813,53.351306,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Piker's Lodge,http://www.pikerslodge.com/index.html,353436683109,LodgingBusiness,LocalBusiness,-7.5340019,53.8731329,Lough Gowna,Cavan,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Fitzpatrick's,,353436683392,LodgingBusiness,LocalBusiness,-7.53412,53.873005,Lough Gowna,Cavan,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Brook Lodge B&B,https://brooklodgebandbgalway.com,35391445901,BedAndBreakfast,LocalBusiness,-9.0656721,53.2818243,Galway City,Galway,Republic of Ireland,Accommodation,B&B,B&B Ireland,None,None,None,None,None
Solas at The Pot of Gold,https://www.airbnb.ie/rooms/50419259?source_impression_id=p3_1632422811_9U8q1BLtZVKsH35i,353861277071,LodgingBusiness,LocalBusiness,-9.639364,52.0689538,Beaufort,Kerry,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Castletown House,https://www.bandbireland.com/accommodation/26494/castletown-house,35350546415,BedAndBreakfast,LocalBusiness,-7.587994,52.870204,Rathdowney,Laois,Republic of Ireland,Accommodation,B&B,B&B Ireland,None,None,None,None,None
Wild Atlantic Way Adventures,http://www.donegalstaycations.ie,353860573002,LodgingBusiness,LocalBusiness,-7.457273,55.281996,Clonmany,Donegal,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Owenmore House Self Catering,https://owenbeag.ie/,353872446744,LodgingBusiness,LocalBusiness,-9.3621361,54.1523339,Ballina,Mayo,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Sea Breeze Country House,http://www.seabreezeclon.com,3530238834427,BedAndBreakfast,LocalBusiness,-8.91369941716198,51.6116653625883,Clonakilty,Cork,Republic of Ireland,Accommodation,B&B,B&B Ireland,None,None,None,None,None
Portsalon Luxury Camping,http://www.portsalonluxurycamping.com,353749159957,Campground,LocalBusiness,-7.65585137018775,55.2100380179393,Portsalon,Donegal,Republic of Ireland,Accommodation,Camping,Welcome Standard,None,None,None,None,None
Dunmore East Holiday Park,http://www.dunmoreholiday.ie/,3530877022566,Campground,LocalBusiness,-6.99214888095094,52.1592330909648,Dunmore East,Waterford,Republic of Ireland,Accommodation,Camping,Follow the Shamrock,Standard,None,None,None,None
Duncannon Beach Holiday Park,http://www.duncannonholidaypark.com,353051389707,Campground,LocalBusiness,-6.91906851506235,52.2184451047818,New Ross,Wexford,Republic of Ireland,Accommodation,Camping,Welcome Standard,None,None,None,None,None
Orchid House,http://www.orchidhouse.net,3530657076975,BedAndBreakfast,LocalBusiness,-9.29912720006109,53.0995364710158,Fanore,Clare,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Talbot Suites at Stonebridge,https://talbotsuites.ie,3530539122566,LodgingBusiness,LocalBusiness,-6.45763229021304,52.3366829887834,Wexford Town,Wexford,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Achill Seal Caves Caravan & Camping,http://achillsealcaves.com,3530873536379,Campground,LocalBusiness,-10.0235219301287,54.0098464982362,Achill Island - Acaill,Mayo,Republic of Ireland,Accommodation,Camping,Welcome Standard,None,None,None,None,None
Inishmulclohy Lodge,http://www.nealgreig.com,3530876421482,LodgingBusiness,LocalBusiness,-8.58095763615761,54.301172212742,Coney Island,Sligo,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Nuremore Hotel,http://www.nuremore.com,3530429661438,Hotel,LocalBusiness,-6.6948799478331,53.9630099257912,Carrickmacross,Monaghan,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Tigh Mhic,https://www.vrbo.com/en-gb/p8051450?bc=ODHR&preferlocale=true&uni_id=3383793&vgdc=HAUK,3530863203018,LodgingBusiness,LocalBusiness,-8.839359,53.734091,Claremorris,Mayo,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Brookfield Lodge,http://www.bandbireland.com/accommodation/26115/brookfield-lodge-b-b,353018430043,BedAndBreakfast,LocalBusiness,-6.194356,53.506619,Lusk,Dublin,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
The Pier Hotel,http://www.thepierhotellimerick.com,353061317179,Hotel,LocalBusiness,-8.62909573082732,52.6646470802278,Limerick City,Limerick,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Rivermount House,http://www.rivermount.com,3530214778033,BedAndBreakfast,LocalBusiness,-8.563271,51.688255,Kinsale,Cork,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
The Harp,http://www.theharpbnb.com,3530646631272,BedAndBreakfast,LocalBusiness,-9.50596,52.049044,Killarney,Kerry,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Randwick,http://www.bandbireland.com/accommodation/25775/randwick,3530719852545,BedAndBreakfast,LocalBusiness,-8.216434,54.496149,Ballyshannon,Donegal,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Anchor Caravan Park,https://www.facebook.com/AnchorCaravanPark/,3530667139157,Campground,LocalBusiness,-9.985502,52.243542,Castlegregory,Kerry,Republic of Ireland,Accommodation,Camping,Follow the Shamrock,Standard,None,None,None,None
Coolcree Cottage,http://www.selfcateringcottagetipperary.com,3530863238595,LodgingBusiness,LocalBusiness,-7.77176,52.37766,Clonmel,Tipperary,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Caitins Pub & Accommodation,http://www.caitins.com,3530669477614,BedAndBreakfast,LocalBusiness,-10.077789253012,52.0328367831131,Kells -Kerry,Kerry,Republic of Ireland,Accommodation,B&B,None,None,None,None,None,None
Ard-Na-Mara Country House,http://www.ardnamaracountryhouse.com,3530669159072,BedAndBreakfast,LocalBusiness,-10.324321,52.122225,Dingle,Kerry,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Carrygerry Country House,http://www.carrygerryhouse.com,353061360500,Hotel,LocalBusiness,-8.938645,52.700803,Newmarket-on-Fergus,Clare,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Rowanville Lodge,https://www.facebook.com/wellcomesu,3530719163958,BedAndBreakfast,LocalBusiness,-8.509678,54.402739,Grange,Sligo,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
TF Royal Hotel and Theatre,http://www.tfhotel.ie,3530949023111,Hotel,LocalBusiness,-9.30381988095087,53.8532993895192,Castlebar,Mayo,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Yeats County Inn Hotel,http://yeatscountyinn.com/,3530949255050,Hotel,LocalBusiness,-8.771323,54.00323,Curry,Sligo,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Cornerville,http://www.cornerville.net,353018393585,BedAndBreakfast,LocalBusiness,-6.096051,53.383514,Howth,Dublin,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Lakeland House,https://www.lakelandhouse.net/,353949546089,Hostel,LocalBusiness,-9.2710365,53.539301,Cong,Mayo,Republic of Ireland,Accommodation,Hostel,Follow the Shamrock,Standard,None,None,None,None
Percy French Hotel,https://www.facebook.com/percyfrenchhotel,3530719633300,Hotel,LocalBusiness,-8.10371489074601,53.7759818272829,Strokestown,Roscommon,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Rossarney House,http://www.bandbireland.com/accommodation/26251/rossarney-house,3530646634630,BedAndBreakfast,LocalBusiness,-9.51848018402666,52.0669306869461,Killarney,Kerry,Republic of Ireland,Accommodation,B&B,B&B Ireland,None,None,None,None,None
Stella Maris Hotel,http://www.facebook.com/stellamarishotelkilkee,3530659056455,Hotel,LocalBusiness,-9.64662955092626,52.6801110416875,Kilkee,Clare,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Killarney View House,http://killarneyviewhouse.com,3530646633122,BedAndBreakfast,LocalBusiness,-9.5061979483927,52.047430235856,Killarney,Kerry,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Harbour House (Cleggan),,3530857446186,BedAndBreakfast,LocalBusiness,-10.1138397189688,53.5565411502702,Cleggan,Galway,Republic of Ireland,Accommodation,B&B,B&B Ireland,None,None,None,None,None
Murray's Mountain View,https://www.bandbireland.com/accommodation/28166/murray%E2%80%99s-mountain-view,3530669766983,BedAndBreakfast,LocalBusiness,-9.78802404751764,52.1726031399906,Castlemaine,Kerry,Republic of Ireland,Accommodation,B&B,B&B Ireland,None,None,None,None,None
Cryans Hotel on the Quay,http://www.cryanshotel.ie/,3530719672066,Hotel,LocalBusiness,-8.0937255888,53.9433867124516,Carrick-on-Shannon,Leitrim,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Hamill's Bed and Breakfast,http://hamillsbedandbreakfast.com,3530719644211,BedAndBreakfast,LocalBusiness,-7.79894584285285,54.0530764017922,Ballinamore,Leitrim,Republic of Ireland,Accommodation,B&B,Welcome Standard,Ireland's Hidden Hearthlands,None,None,None,None
Cork International Hotel,https://www.corkinternationalairporthotel.com/,353214549800,Hotel,LocalBusiness,-8.4866756,51.8521686,Cork City,Cork,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
BrookLodge & Macreddin Village,http://www.brooklodge.com,353040236444,Hotel,LocalBusiness,-6.331019,52.879669,Macreddin Village,Wicklow,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Maldron Hotel Galway,http://www.maldronhotelgalway.com,353091792244,Hotel,LocalBusiness,-8.927413,53.277851,Oranmore,Galway,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Holyrood Hotel,http://www.holyroodhotel.com,3530719841232,Hotel,LocalBusiness,-8.27984289699361,54.4779471310046,Bundoran,Donegal,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Castle Grove Country House,https://www.facebook.com/pages/Castle-Grove-Country-House-Hotel/323403397322?ref=hl,3530749151118,Hotel,LocalBusiness,-7.648227,54.986987,Letterkenny,Donegal,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Tir Na Nog,https://www.facebook.com/Tir-Na-Nog-Bed-and-Breakfast-196999270330450/?ref=page_internal,35306261350,BedAndBreakfast,LocalBusiness,-7.817828,52.543551,Cashel,Tipperary,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Lis-Ardagh Lodge,http://www.lis-ardaghlodge.com,35302834951,BedAndBreakfast,LocalBusiness,-9.150218,51.56235,Union Hall,Cork,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Maryborough Hotel & Spa,http://www.maryborough.com,3530214365555,Hotel,LocalBusiness,-8.420278,51.873794,Cork City,Cork,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Bradleys Cottage Creeslough,,3530879589087,LodgingBusiness,LocalBusiness,-7.91871381616215,55.1113013571748,Creeslough,Donegal,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Breac House,http://breac.house,3530870958844,BedAndBreakfast,LocalBusiness,-7.9822222,55.2244444,Dunfanaghy,Donegal,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Druids Glen Hotel & Golf Resort,https://www.druidsglenresort.com/,35312870847,Hotel,LocalBusiness,-6.078792,53.091626,Newtown Mount Kennedy,Wicklow,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Rathbaun Hotel,http://www.rathbaunhotel.com,3530657074009,Hotel,LocalBusiness,-9.28972041964334,53.028894632907,Lisdoonvarna,Clare,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Ellison,https://www.theellisonhotel.ie/index.html,353949286200,Hotel,LocalBusiness,-9.305471,53.853516,Castlebar,Mayo,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Clew Bay Hotel,https://www.clewbayhotel.com/,35309828088,Hotel,LocalBusiness,-9.52334504662701,53.8006288079752,Westport,Mayo,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Riverdale Farmhouse,http://www.riverdaledoolin.com,3530657074257,BedAndBreakfast,LocalBusiness,-9.347061,53.023344,Doolin,Clare,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Cois na Mara,http://www.coisnamara.net,35309544647,BedAndBreakfast,LocalBusiness,-10.121586,53.555917,Cleggan,Galway,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Tailors Lodge,https://www.facebook.com/Tailors-Lodge-Self-Catering-Accommodation-163739220374165/,353667142170,LodgingBusiness,LocalBusiness,-9.457987,52.221184,Castleisland,Kerry,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Cloncarlin House,http://www.cloncarlinhouse.com,353045525722,BedAndBreakfast,LocalBusiness,-7.027147,53.136592,Monasterevan,Kildare,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Salmon Leap Farm,http://www.salmonleapfarm.com,3530647753005,BedAndBreakfast,LocalBusiness,-9.329026,51.98486,Killarney,Kerry,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Springfield Castle,https://www.facebook.com/springfieldcastleireland,35306383162,LodgingBusiness,LocalBusiness,-8.955724,52.351824,Drumcollogher,Limerick,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Marlinstown Court,http://www.marlinstowncourt.com,353449340053,BedAndBreakfast,LocalBusiness,-7.305911,53.522327,Mullingar,Westmeath,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Beara Holiday Homes,http://www.bearaholidayhomes.com,35302770219,LodgingBusiness,LocalBusiness,-10.039142,51.627989,Allihies,Cork,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Blackrath Farmhouse,http://www.blackrathfarmhouse.com,353045403247,BedAndBreakfast,LocalBusiness,-6.784089,53.050212,Colbinstown,Kildare,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Dunmanus Cottage,https://dunmanuscottage.ie,3530214381634,LodgingBusiness,LocalBusiness,-9.542522,51.60265,Durrus,Cork,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Downings Coastguard Cottages,http://www.coastguardcottages.ie,3530879589087,LodgingBusiness,LocalBusiness,-7.81977966870886,55.192735611022,Downings,Donegal,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Pier Head Hotel Spa and Leisure Centre,http://www.pierheadhotel.ie,3530719166171,Hotel,LocalBusiness,-8.447591,54.466896,Mullaghmore,Sligo,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Deebert House Hotel,http://www.deeberthousehotel.com,35306331200,Hotel,LocalBusiness,-8.570646,52.400813,Kilmallock,Limerick,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Desmond House,http://www.desmondhousekinsale.com,3530214773575,BedAndBreakfast,LocalBusiness,-8.52491400859833,51.7068920817834,Kinsale,Cork,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Sancta Maria Hotel,http://www.sancta-maria.ie,3530657081041,Hotel,LocalBusiness,-9.31910898262026,52.9375602555803,Lahinch,Clare,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Bella Vista Hotel,http://www.bellavistahotel.ie,3530214812450,Hotel,LocalBusiness,-8.297062,51.851385,Cobh,Cork,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Carraroe Holiday Village,http://www.carraroeholidaycottages.ie,353091551170,LodgingBusiness,LocalBusiness,-9.601626,53.264241,Carraroe,Galway,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Riverside Hotel Killarney,http://www.riversidehotelkillarney.com,3530646639200,Hotel,LocalBusiness,-9.507321,52.049159,Killarney,Kerry,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Abbey Court Hostel,http://www.abbey-court.com/,353018780700,Hostel,LocalBusiness,-6.260383,53.347532,Dublin City,Dublin,Republic of Ireland,Accommodation,Hostel,Follow the Shamrock,Standard,None,None,None,None
Ballina Manor Hotel,http://ballinamanorhotel.ie/,35309680900,Hotel,LocalBusiness,-9.15404,54.112587,Ballina,Mayo,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
WatersEdge Hotel,http://www.watersedgehotel.ie,3530214815566,Hotel,LocalBusiness,-8.297908,51.849027,Cobh,Cork,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
An Duna Ri,https://an-duna-ri-bed-breakfast.business.site/,3530646633230,BedAndBreakfast,LocalBusiness,-9.48523316319461,52.0192645584861,Killarney,Kerry,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Ballyliffin Hotel,http://www.ballyliffinhotel.com,3530749376106,Hotel,LocalBusiness,-7.393952,55.277699,Ballyliffin,Donegal,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Arbutus Hotel,http://www.arbutuskillarney.com,3530646631037,Hotel,LocalBusiness,-9.50609804662702,52.059552806922,Killarney,Kerry,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Greville Arms Hotel,http://www.grevillearmshotel.ie/,353449348563,Hotel,LocalBusiness,-7.34092228282066,53.5257780714163,Mullingar,Westmeath,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Ibis Hotel,http://www.ibis.com/gb/hotel-0595-ibis-dublin/index.shtml,353014641480,Hotel,LocalBusiness,-6.372506,53.318293,Clondalkin,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Town House Hotel,http://www.thetownhousehotel.ie,353045879226,Hotel,LocalBusiness,-6.67192033498759,53.2162504396336,Naas,Kildare,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Whitford House Hotel Health & Leisure Club,http://www.whitford.ie,3530539143444,Hotel,LocalBusiness,-6.50124333821964,52.3235757818014,Wexford Town,Wexford,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Martello Hotel,https://www.facebook.com/themartellobray?fref=ts,353012868000,Hotel,LocalBusiness,-6.09655071873658,53.1999748262767,Bray,Wicklow,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Sheen Falls Lodge,http://www.sheenfallslodge.ie,3530646641600,Hotel,LocalBusiness,-9.5641343774023,51.8733200715697,Kenmare,Kerry,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Park Hotel Kenmare,http://www.parkkenmare.com,3530646641200,Hotel,LocalBusiness,-9.58116586144638,51.8783134834042,Kenmare,Kerry,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Carlingford Adventure Centre,http://www.carlingfordadventure.com,3530429373100,Hostel,LocalBusiness,-6.186241,54.040061,Carlingford,Louth,Republic of Ireland,Accommodation,Hostel,Follow the Shamrock,Standard,None,None,None,None
Clayton Hotel Charlemont,https://claytonhotelcharlemont.com,353019606700,Hotel,LocalBusiness,-6.2611785659019,53.3307443450659,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Inchydoney Island Lodge & Spa,https://www.facebook.com/InchydoneyIsland,3530238833143,Hotel,LocalBusiness,-8.862292,51.597367,Clonakilty,Cork,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Westenra Arms Hotel,http://www.westenrahotel.com,35304774400,Hotel,LocalBusiness,-6.96916059613682,54.2487851236682,Monaghan Town,Monaghan,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
East Village Hotel,http://www.eastvillage.ie/Sleep.aspx,3530214367000,Hotel,LocalBusiness,-8.434259,51.877766,Cork City,Cork,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Galmont Hotel & Spa,https://www.thegalmont.com/,35391538300,Hotel,LocalBusiness,-9.043548,53.273933,Galway City,Galway,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Airport Manor B&B,http://airportmanorbandb.com,3530868800578,BedAndBreakfast,LocalBusiness,-8.86731393585592,52.7132536205952,Shannon Town,Clare,Republic of Ireland,Accommodation,B&B,B&B Ireland,None,None,None,None,None
New Park Hotel,http://www.newparkhotel.ie,3530911875380,Hotel,LocalBusiness,-8.7473950061169,53.2974510457752,Athenry,Galway,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Kilkenny Hibernian Hotel,http://www.kilkennyhibernianhotel.com,3530567771888,Hotel,LocalBusiness,-7.252091,52.65022,Kilkenny City,Kilkenny,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Racket Hall Country House Hotel,https://www.rackethallhotel.com/,35350521748,Hotel,LocalBusiness,-7.760378,52.958778,Roscrea,Tipperary,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Magouhy House,http://www.magouhyhouse.com,3530657089136,BedAndBreakfast,LocalBusiness,-9.08544409319779,53.0269270255411,Carran,Clare,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
The Cottages Ireland,http://www.cottages-ireland.com,3530419828104,LodgingBusiness,LocalBusiness,-6.24189,53.690593,Bettystown,Meath,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Adare Guesthouse,http://www.adareguesthouse.ie,35391342488,LodgingBusiness,LocalBusiness,-9.059696,53.268318,Galway City,Galway,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,None,None,None,None
Ardboyne Hotel,https://www.ardboynehotel.com/,3530469023119,Hotel,LocalBusiness,-6.67156271775627,53.6405090236856,Navan,Meath,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
